Id_bien;No_voie;B/T/Q;Type_voie;Voie;Surface_carrez;Type_local;Nombre_pieces;codedep_codecom
426;1;;RUE;JULES BOURDIN;39,16;Appartement;2;4143
427;22;;CHE;DU GALOUBET;99,22;Appartement;4;4143
428;26;;;LE PONT;20,85;Maison;2;4189
429;7153;;;LES HAUTES PLAINES;18,84;Appartement;1;4094
430;7153;;;LES HAUTES PLAINES;18,44;Appartement;1;4094
431;7300;;CHE;DES BEAUMES;33,05;Appartement;2;4094
432;5038;;;LES VIEUX BAINS;27,18;Appartement;1;4094
433;7224;;;LES HAUTES PLAINES;24,25;Appartement;1;4094
434;7024;;;LES HAUTES PLAINES;27,36;Appartement;1;4094
435;7023;;;LES HAUTES PLAINES;27,22;Appartement;1;4094
436;5637;A;AV;DES THERMES;25,32;Appartement;1;4094
437;5028;;CHE;DE STE ANNETTE;102,87;Appartement;4;4094
438;117;;AV;DES THERMES;23,35;Appartement;1;4094
439;5637;A;AV;DES THERMES;25,07;Appartement;1;4094
440;;;RES;LE CEZANNE;30,95;Appartement;1;4094
441;7024;;;LES HAUTES PLAINES;27,5;Appartement;1;4094
442;44;;;LE PONT;20,5;Maison;1;4189
443;7037;;;LES PLAINES;30;Appartement;1;4094
444;7149;;RUE;DES EAUX CHAUDES;28;Appartement;1;4094
445;7245;;;LE CLOS DE L EDEN;36,24;Appartement;2;4094
446;5028;;CHE;DE STE ANNETTE;25,35;Appartement;1;4094
447;28;;;LE PONT;21,71;Maison;2;4189
448;5041;B;;LES PLAINES;17,14;Appartement;1;4094
449;7078;;RTE;DE MAZAGRAND;20,73;Appartement;1;4096
450;25;;RUE;PRINCIPALE;59,73;Appartement;2;4096
451;7028;;;MAZAGRAND;28,48;Appartement;1;4096
452;8;;MTE;DU CHASTEL;35,65;Appartement;2;4096
453;5135;;RUE;DE COCODY;28,9;Maison;3;4096
454;6;;RUE;DES REMPARTS;25,61;Appartement;2;5061
455;36;;AV;CDT DUMONT;65,39;Appartement;3;5061
456;4;;CRS;VICTOR HUGO;43,36;Appartement;2;5061
457;2;;RUE;JEAN EYMAR;32,8;Appartement;2;5061
458;44;;RTE;DE GRAFFINEL;59,9;Appartement;3;5061
459;30;B;RUE;DE VALSERRES;28,61;Appartement;1;5061
460;9001;B;RUE;DES MARRONNIERS;49,06;Appartement;2;5061
461;1;;CRS;EMILE ZOLA;52,24;Appartement;2;5061
462;9218;;;SERRE PAIX;62,38;Appartement;3;5023
463;11;B;RUE;PASTEUR;78,84;Appartement;4;5023
464;38;;RUE;FRANCOIS CHABAS;45,08;Appartement;2;5023
465;25;;RUE;PASTEUR;35,18;Appartement;2;5023
466;9;;AV;MAURICE PETSCHE;72,72;Appartement;6;5023
467;21;;GR;GRANDE RUE;40,92;Appartement;1;5023
468;7;;AV;ADRIEN DAURELLE;67;Appartement;4;5023
469;8;;AV;GEN DE GAULLE;0,4;Appartement;1;5023
470;5316;;;ENTRE LA VIA;15,42;Appartement;1;5093
471;2;;RUE;PASTEUR;66,45;Appartement;2;5023
472;5100;A;;LE CHEF LIEU;25,1;Appartement;4;5085
473;9190;3;ALL;ALBERT BOURGES;68,23;Appartement;3;5023
474;25;;RUE;PASTEUR;34,97;Appartement;2;5023
475;5721;;AV;CHARLES DE GAULLE;26,52;Appartement;1;5006
476;51;;LOT;LES JARDINS DU MORGON;49,55;Appartement;3;5164
477;5212;;;SAINT FERREOL;119,95;Appartement;4;5164
478;5318;;;MERLETTE;49,61;Appartement;3;5096
479;5359;;;MERLETTE;56,5;Appartement;3;5096
480;5316;;;MERLETTE;32,97;Appartement;2;5096
481;5336;;;MERLETTE;63,2;Appartement;2;5096
482;5381;;;MERLETTE;18,04;Appartement;1;5096
483;5359;;;MERLETTE;54,99;Appartement;3;5096
484;2;;PROM;DE L ARCHEVECHE;56,2;Appartement;4;5046
485;5132;;;PIED DE CHANCHORE;59,6;Appartement;4;5156
486;5243;;;LE LACAS;38,5;Appartement;2;5098
487;16;;PL;BARTHELON;43,33;Appartement;3;5046
488;5277;;;PRE LALLEGRE;28,96;Appartement;2;5098
489;5162;G;;LE CHATEAU;101,99;Appartement;4;5111
490;5979;F;RUE;DE LA LIBERTE;54,25;Appartement;3;5046
491;5170;;;PRE LONGIS;26,78;Appartement;1;5098
492;5165;;;PRE DES LAGIERS;27,06;Appartement;1;5098
493;5244;;;PRE LONGIS;30,34;Appartement;1;5098
494;5809;;;LE ROCHAS;28,56;Appartement;1;5079
495;5141;;;BARBA;23,69;Appartement;1;5084
496;6459;;;LES BERNARDS;59,66;Maison;3;5040
497;44;;RUE;DE LA TOUR;121,56;Appartement;5;5017
498;9007;;RUE;DES EYGUIERES;100,11;Maison;5;5040
499;5830;;;BOIS DE LA BLACHE;86,49;Maison;3;5040
500;5449;;RES;LES AGNEAUX;47,48;Appartement;2;5161
501;5732;;;LES ILES;24,64;Appartement;1;5161
502;63;;RUE;DE LA GUISANE;39,2;Appartement;3;5161
503;5725;;;LES ILES;28,32;Appartement;1;5161
504;5255;;;LA JOUE DU LOUP;32;Appartement;2;5139
505;5398;;;SUPER DEVOLUY;30,72;Appartement;2;5139
506;5000;;;LA JOUE DU LOUP;36,44;Appartement;2;5139
507;5398;;;SUPER DEVOLUY;30,52;Appartement;2;5139
508;5162;;RES;LES ISSARTS;28,5;Appartement;2;5139
509;5141;;;LE BOIS D AUROUZE;23,66;Appartement;1;5139
510;5141;;;LE BOIS D AUROUZE;26,42;Appartement;1;5139
511;5220;;;LA JOUE DU LOUP;28,79;Appartement;2;5139
512;5095;;;LA GRANDE SAGNE;30,74;Appartement;2;5139
513;6051;;;SERRE SERRET;35,51;Appartement;2;5139
514;5141;;;LE BOIS D AUROUZE;26,62;Appartement;1;5139
515;5141;;;LE BOIS D AUROUZE;16,99;Appartement;1;5139
516;5403;;;PEYRE CHOUSSOUS;19,15;Appartement;1;5153
517;9000;;RUE;COTE GELEE;26;Appartement;1;5004
518;5338;;COR;DU CLOT CHENU;14,33;Appartement;1;5153
519;5290;;;CLOT DES LEOTHAUDS;21,2;Appartement;1;5110
520;5293;;;LA TARTARASSE;23,08;Appartement;3;5110
521;5076;A;;LES UBACS;21,48;Appartement;2;5110
522;5271;A;;CLOT PEOUILLOUX;16,9;Appartement;1;5110
523;6374;;;RAVEL;46,78;Appartement;2;5070
524;6374;;;RAVEL;29,33;Appartement;1;5070
525;5337;;;LES QUEYRETS ET PEYRON;49,21;Appartement;2;5133
526;5498;;IMP;TETE D'AMONT;80,48;Maison;4;5101
527;5496;;;LES EYSSARDS DE PELVOUX;43,44;Appartement;2;5101
528;6;;AV;DES MARTYRS;26,1;Appartement;1;5179
529;33;;RUE;JEAN JAURES;30,59;Appartement;1;5179
530;5183;;;L ADROIT D'ABRIES;37,09;Appartement;2;5001
531;17;;RUE;ST JULIEN;56,81;Appartement;3;5132
532;9006;;IMP;PRE LAGRANGE;89,03;Maison;4;5132
533;5139;;;CANARD;14;Appartement;4;5072
534;5258;;ALL;MARTIAL LUCIEN;44,71;Appartement;2;5177
535;5360;;ESP;DESPIERRE;17,34;Appartement;1;5177
536;5246;;ALL;AICARDI HUBERT;55,76;Appartement;1;5177
537;5324;;;LES ESCOUNDUS;18,63;Appartement;1;5177
538;5287;;;LES CHALPS;16,7;Appartement;1;5119
539;5041;;PL;GEN ALBERT;51,85;Appartement;2;5065
540;5240;;;LES CHALPS;18,45;Appartement;1;5119
541;5644;;;PELINCHE;39,3;Appartement;3;5119
542;9;;RUE;VARANFRAIN;42,7;Appartement;2;5166
543;5216;;;FONTAINEBLEAU;33,5;Appartement;2;5166
544;5001;A;;LA CHAPELLE;69,45;Appartement;3;5064
545;20;B;RUE;MARCEAU;80,25;Appartement;3;6088
546;8;;RUE;ROSSINI;99,04;Appartement;4;6088
547;27;;RUE;LAMARTINE;30,2;Appartement;3;6088
548;17;;RUE;GOUNOD;32,83;Appartement;2;6088
549;4;;BD;CIMIEZ;133,44;Appartement;4;6088
550;29;;AV;VILLERMONT;69;Appartement;3;6088
551;31;;RUE;HEROLD;56,45;Appartement;2;6088
552;2;T;RUE;SPITALIERI;78,45;Appartement;4;6088
553;23;;RUE;ASSALIT;34,04;Appartement;1;6088
554;65;;BD;DE LA MADELEINE;31,43;Appartement;2;6088
555;;;RUE;LAMARTINE;19,23;Appartement;1;6088
556;9;;RUE;DU MARECHAL JOFFRE;64,25;Appartement;2;6088
557;34;;RUE;DE LA BUFFA;18,02;Appartement;1;6088
558;84;;RUE;DU MARECHAL JOFFRE;79,48;Appartement;2;6088
559;18;;RUE;FONCET;114,78;Appartement;4;6088
560;65;;AV;GEORGE  5;30,76;Appartement;1;6088
561;29;;AV;DES BAUMETTES;99,18;Appartement;4;6088
562;9;;RUE;VERDI;17,05;Appartement;1;6088
563;5;;RUE;CAFFARELLI;29,41;Appartement;1;6088
564;3;;MTE;DESAMBROIS;19,11;Appartement;1;6088
565;21;;RUE;VERNIER;86,82;Appartement;3;6088
566;175;;BD;DE LA MADELEINE;61,8;Appartement;3;6088
567;40;;BD;VICTOR HUGO;154;Appartement;5;6088
568;31;;RUE;GIOFFREDO;78,01;Appartement;3;6088
569;21;;RUE;DABRAY;54,03;Appartement;2;6088
570;3;;BD;DE LA MADELEINE;36,54;Appartement;1;6088
571;30;;RUE;CHATEAUNEUF;46,81;Appartement;2;6088
572;39;;RUE;GIOFFREDO;53,08;Appartement;2;6088
573;20;;RUE;CRONSTADT;131,09;Appartement;4;6088
574;29;;AV;PAULIANI;45,51;Appartement;4;6088
575;1;;RUE;JOSEPH GAZAN;23,13;Appartement;1;6088
576;14;;RUE;MASSINGY;26,51;Appartement;1;6088
577;31;;RUE;BOTTERO;30,05;Appartement;2;6088
578;31;;RUE;DE LEPANTE;81,26;Appartement;3;6088
579;39;;BD;JOSEPH GARNIER;22,2;Appartement;1;6088
580;65;;BD;GAMBETTA;29,02;Appartement;1;6088
581;12;;RUE;MIRON;13,55;Appartement;1;6088
582;35;;BD;JOSEPH GARNIER;68,39;Appartement;3;6088
583;45;;RUE;ROSSINI;69,7;Appartement;3;6088
584;9;;RUE;GUBERNATIS;44,01;Appartement;2;6088
585;48;;COR;FRERE MARC;66,41;Appartement;4;6088
586;85;;BD;DE LA MADELEINE;28,71;Appartement;1;6088
587;10;;RUE;VERDI;22,24;Appartement;1;6088
588;149;;BD;GAMBETTA;44,36;Appartement;2;6088
589;5;;RUE;GUSTAVE DELOYE;22,08;Appartement;1;6088
590;20;;AV;CHATEAU DE LA TOUR;157,49;Appartement;5;6088
591;20;;AV;VILLEBOIS MAREUIL;88,1;Appartement;3;6088
592;17;;AV;FLEURS;31,61;Appartement;1;6088
593;28;;RUE;BOTTERO;34,51;Appartement;2;6088
594;14;;RUE;TRACHEL;37,1;Appartement;2;6088
595;107;;BD;FRANCOIS GROSSO;88,56;Appartement;4;6088
596;4;;RUE;SAINT PHILIPPE;112,42;Appartement;5;6088
597;24;;RUE;DES POTIERS;55,77;Appartement;2;6088
598;16;;AV;RAYMOND COMBOUL;26,67;Appartement;1;6088
599;4;;RUE;JOSEPH FRICERO;17,25;Appartement;1;6088
600;43;;AV;JEAN MEDECIN;44,77;Appartement;2;6088
601;19;;AV;D ANVERS;78,87;Appartement;3;6088
602;164;;BD;DE LA MADELEINE;42,01;Appartement;2;6088
603;23;;RUE;CAFFARELLI;48,52;Appartement;2;6088
604;15;B;RUE;CHATEAUNEUF;137,53;Appartement;5;6088
605;32;;RUE;VERDI;42,9;Appartement;1;6088
606;25;;AV;DESAMBROIS;220,02;Appartement;7;6088
607;27;;RUE;LAMARTINE;20,77;Appartement;5;6088
608;81;B;BD;GAMBETTA;15,85;Appartement;1;6088
609;44;;BD;GAMBETTA;91;Appartement;3;6088
610;22;T;BD;DU TZAREWITCH;36,43;Appartement;1;6088
611;24;;RUE;DELILLE;49,73;Appartement;2;6088
612;17;;RUE;PENCHIENATTI;35,87;Appartement;2;6088
613;93;;PROM;DES ANGLAIS;104,93;Appartement;3;6088
614;93;;PROM;DES ANGLAIS;106;Appartement;3;6088
615;18;;AV;GAY;71,85;Appartement;3;6088
616;37;;AV;G CLEMENCEAU;50,32;Appartement;2;6088
617;10;;BD;DUBOUCHAGE;22,75;Appartement;1;6088
618;9;;AV;MARECHAL LYAUTEY;18,69;Appartement;1;6088
619;12;;AV;GAY;89,07;Appartement;4;6088
620;128;;BD;DE LA MADELEINE;31,18;Appartement;1;6088
621;63;;RUE;ROSSINI;51,5;Appartement;2;6088
622;8;;AV;SAINT JEAN BAPTISTE;60,13;Appartement;2;6088
623;13;;RUE;DU ROCHER;17,08;Appartement;1;6088
624;22;;RUE;BOTTERO;50,17;Appartement;2;6088
625;15;;RUE;ASSALIT;80,27;Appartement;4;6088
626;3;;RUE;DU CONGRES;26,2;Appartement;1;6088
627;32;;RUE;L HOTEL POSTES;55,86;Appartement;2;6088
628;39;;RUE;DU MARECHAL JOFFRE;90,53;Appartement;4;6088
629;41;;RUE;CLEMENT ROASSAL;34,39;Appartement;1;6088
630;22;;BD;DUBOUCHAGE;80,71;Appartement;4;6088
631;2;;RUE;EMMA ET PHILIPPE TIRANTY;109,5;Appartement;5;6088
632;5;T;AV;MIRABEAU;37,98;Appartement;1;6088
633;12;;AV;LOUIS COCHOIS;73,6;Appartement;4;6088
634;38;;RUE;VERDI;89,5;Appartement;3;6088
635;167;;AV;MARECHAL LYAUTEY;32,24;Appartement;1;6088
636;1;;RUE;MACCARANI;61,35;Appartement;3;6088
637;8;;RUE;GUIGLIA;98,18;Appartement;3;6088
638;156;A;COR;DES OLIVIERS;73,67;Maison;3;6088
639;18;;RUE;BERLIOZ;150,36;Appartement;5;6088
640;308;;BD;DE LA MADELEINE;150;Appartement;3;6088
641;17;;RUE;DE RUSSIE;89,66;Appartement;4;6088
642;22;T;BD;DUBOUCHAGE;18,81;Appartement;1;6088
643;4;;RUE;SAINT PHILIPPE;43,68;Appartement;1;6088
644;25;;RUE;TRACHEL;34,33;Appartement;1;6088
645;6;;RUE;LAMARTINE;35,02;Appartement;2;6088
646;13;;AV;CARAVADOSSI;114,02;Appartement;5;6088
647;173;;RTE;ST PIERRE FERIC;29,31;Appartement;2;6088
648;67;;AV;ESTIENNE D ORVES;34,49;Appartement;2;6088
649;14;;RUE;MARCEAU;59,25;Appartement;2;6088
650;1;;PARC;LISERB;142,86;Appartement;3;6088
651;30;;RUE;GUIGLIA;75,25;Appartement;2;6088
652;15;;RUE;DE BELGIQUE;14,35;Appartement;1;6088
653;19;;RUE;CHATEAUNEUF;42,23;Appartement;1;6088
654;66;;BD;DE LA MADELEINE;23,61;Appartement;1;6088
655;156;;COR;DES OLIVIERS;99,54;Maison;4;6088
656;71;;BD;CIMIEZ;140,7;Appartement;4;6088
657;18;;RUE;DES POTIERS;24,16;Appartement;1;6088
658;16;;AV;NOTRE DAME;55,32;Appartement;3;6088
659;19;;AV;SAINT JOSEPH;25,68;Appartement;2;6088
660;158;;RUE;DE FRANCE;95,69;Appartement;4;6088
661;85;;BD;DE LA MADELEINE;42,07;Appartement;2;6088
662;10;;RUE;BERLIOZ;89,27;Appartement;4;6088
663;1;;RUE;VICTOR JUGE;164,4;Appartement;1;6088
664;10;;AV;DURANTE;27;Appartement;7;6088
665;83;;BD;DE LA MADELEINE;19,51;Appartement;1;6088
666;103;;BD;DE LA MADELEINE;38,7;Appartement;3;6088
667;10;;AV;MARECHAL FOCH;25,49;Appartement;1;6088
668;22;;RUE;L HOTEL POSTES;125,28;Appartement;5;6088
669;160;;RUE;DE FRANCE;57,92;Appartement;2;6088
670;2;;RUE;BARRALIS;41,51;Appartement;2;6088
671;7;;RUE;BERLIOZ;41,27;Appartement;2;6088
672;171;;RUE;DE FRANCE;23,11;Appartement;1;6088
673;19;;BD;RAIMBALDI;73,07;Appartement;3;6088
674;6;;RUE;FRANCOIS CARLO;28,89;Appartement;1;6088
675;37;;RUE;PASTORELLI;47,35;Appartement;2;6088
676;9;;RUE;DIDEROT;27,03;Appartement;1;6088
677;11;;RUE;TRACHEL;51,15;Appartement;2;6088
678;7;;RUE;VILLENEUVE;53,72;Appartement;2;6088
679;22;;RUE;BOTTERO;80,13;Appartement;3;6088
680;4;;AV;MARECHAL FOCH;117,5;Appartement;4;6088
681;220;;BD;DE LA MADELEINE;49,04;Appartement;2;6088
682;13;;RUE;ALEXIS MOSSA;22,96;Appartement;2;6088
683;6;;RUE;JOSEPH FRICERO;68,95;Appartement;3;6088
684;39;;RUE;GIOFFREDO;39,79;Appartement;1;6088
685;20;;BD;DU TZAREWITCH;55,1;Appartement;2;6088
686;1;;AV;EDEN PARK;51,18;Appartement;2;6088
687;7;;AV;ANTONIA AUGUSTA;23,04;Appartement;1;6088
688;10;;RUE;DU CONGRES;36,4;Appartement;5;6088
689;54;;RUE;DE FRANCE;56,32;Appartement;3;6088
690;32;;BD;DUBOUCHAGE;65,28;Appartement;2;6088
691;46;;RUE;GIOFFREDO;18,74;Appartement;1;6088
692;132;;RUE;DE FRANCE;79,8;Appartement;3;6088
693;135;;RUE;DE FRANCE;26,2;Appartement;1;6088
694;9;;VOIE;ROMAINE;21,83;Appartement;1;6088
695;28;;RUE;BOTTERO;26,14;Appartement;1;6088
696;22;;BD;DUBOUCHAGE;50,01;Appartement;2;6088
697;17;;AV;DES BAUMETTES;35,8;Appartement;1;6088
698;103;;BD;GAMBETTA;62,98;Appartement;3;6088
699;27;;RUE;BOTTERO;68,02;Appartement;3;6088
700;18;;AV;FLEURS;9,81;Appartement;2;6088
701;301;;COR;DE MAGNAN;62,93;Appartement;3;6088
702;67;;AV;ESTIENNE D ORVES;76,92;Appartement;3;6088
703;55;;RUE;DE LA BUFFA;23,74;Appartement;1;6088
704;136;;BD;GAMBETTA;54,49;Appartement;3;6088
705;13;;BD;PARC IMPERIAL;54,22;Appartement;3;6088
706;39;;PROM;DES ANGLAIS;84,01;Appartement;3;6088
707;4;;AV;VALROSE;68,75;Appartement;3;6088
708;4;;AV;CYRNOS;47,5;Appartement;3;6088
709;116;;AV;CYRILLE BESSET;91,23;Appartement;4;6088
710;10;;AV;CYRILLE BESSET;48,23;Appartement;2;6088
711;27;;RUE;CROS DE CAPEU;107,24;Appartement;4;6088
712;26;;BD;AUGUSTE RAYNAUD;43,48;Appartement;1;6088
713;222;;AV;DE PESSICART;64,61;Appartement;3;6088
714;152;;BD;DE CESSOLE;53,84;Appartement;3;6088
715;12;;MTE;CLAIRE VIRENQUE;81,04;Appartement;4;6088
716;109;;BD;DE CESSOLE;44,39;Appartement;2;6088
717;22;;BD;MANTEGA RIGHI;68,36;Appartement;3;6088
718;116;;BD;DE CESSOLE;44,49;Appartement;1;6088
719;98;;AV;VALROSE;42,14;Appartement;2;6088
720;24;;AV;AUGUSTE BERCY;265,26;Appartement;5;6088
721;40;;CHE;DES SABLIERES;20;Appartement;1;6088
722;7;;RUE;DU SOLEIL;51,15;Appartement;2;6088
723;14;T;AV;BORRIGLIONE;80,6;Appartement;3;6088
724;33;;AV;STEPHEN LIEGEARD;15,24;Appartement;1;6088
725;5;;RUE;DES BOERS;131,19;Appartement;4;6088
726;79;;BD;MANTEGA RIGHI;67,6;Appartement;3;6088
727;5;;RUE;CROS DE CAPEU;42,7;Appartement;2;6088
728;132;;AV;DE BRANCOLAR;110,6;Appartement;4;6088
729;2;;RUE;PARMENTIER;9,82;Appartement;1;6088
730;259;;AV;DE PESSICART;54,75;Maison;2;6088
731;396;;AV;DE PESSICART;43,5;Maison;2;6088
732;21;;RUE;GEORGES DOUBLET;16,41;Appartement;1;6088
733;136;;AV;CYRILLE BESSET;55,39;Appartement;3;6088
734;7;;RUE;HENRY DE CESSOLE;35,16;Appartement;1;6088
735;6;;AV;RENE BOYLESVE;44,11;Appartement;3;6088
736;18;;AV;GRAVIER;52,32;Appartement;4;6088
737;21;;RUE;GEORGES DOUBLET;13,71;Appartement;1;6088
738;30;;BD;GORBELLA;53,19;Appartement;3;6088
739;54;;BD;HENRI SAPPIA;78,41;Appartement;4;6088
740;54;;AV;DU RAY;54,44;Appartement;3;6088
741;54;;AV;DU RAY;64,04;Appartement;4;6088
742;10;;AV;CAGNOLI;35,53;Appartement;1;6088
743;54;;AV;DU RAY;52,19;Appartement;3;6088
744;97;;BD;JEAN BEHRA;38,46;Appartement;2;6088
745;23;;AV;DE GAIRAUT;60,26;Appartement;3;6088
746;186;;AV;DE PESSICART;72,05;Appartement;3;6088
747;71;;AV;DE PESSICART;46,48;Appartement;2;6088
748;21;;AV;RENE BOYLESVE;42,26;Appartement;2;6088
749;1;;AV;CHATEAUBRIAND;73,43;Appartement;3;6088
750;11;;HLM;RUE CH BAUDELAIRE;60,34;Appartement;3;6088
751;24;;IMP;LAURENTI;26;Appartement;1;6088
752;54;;AV;DU RAY;63,45;Appartement;4;6088
753;21;;RUE;GEORGES DOUBLET;18,29;Appartement;1;6088
754;54;;AV;DU RAY;74,96;Appartement;5;6088
755;22;;RUE;JEAN CANAVESE;49,41;Appartement;2;6088
756;74;;AV;DE BRANCOLAR;38,03;Appartement;1;6088
757;3;;AV;GALLIN;16,13;Appartement;1;6088
758;103;;AV;CYRILLE BESSET;30,63;Appartement;1;6088
759;1;;AV;SAINTE CLAIRE;85,71;Appartement;2;6088
760;109;;BD;DE CESSOLE;50,12;Appartement;2;6088
761;93;;AV;DE RIMIEZ;288,59;Maison;6;6088
762;54;;RUE;VICTOR HUGO;29,07;Appartement;1;6030
763;116;;BD;SADI CARNOT;90,45;Appartement;4;6030
764;14;;RTE;DES BREGUIERES;66,34;Appartement;3;6030
765;5;;PAS;NAPOLEON;83,7;Appartement;4;6030
766;4;;BD;SADI CARNOT;60,92;Appartement;3;6030
767;70;;BD;SADI CARNOT;28,29;Appartement;1;6030
768;7;;RUE;COLONEL MATTEI;3,27;Appartement;4;6030
769;158;;CHE;GARIBONDY;16,7;Appartement;1;6030
770;604;;AV;GEORGES POMPIDOU;29,3;Appartement;1;6030
771;178;A;RUE;SAINT SAUVEUR;66,52;Appartement;4;6030
772;2;;RUE;VICTOR HUGO;44,51;Appartement;2;6030
773;5;;RUE;DES ORANGERS;88,76;Appartement;4;6030
774;4;;RUE;DE MADRID;37,02;Appartement;2;6030
775;440;;AV;GEORGES POMPIDOU;26,88;Appartement;1;6030
776;200;;CHE;ST JOSEPH;68,12;Appartement;3;6030
777;4;;RUE;DE DUNKERQUE;54,32;Appartement;2;6030
778;11;;CHE;GARIBONDY;51,6;Appartement;2;6030
779;116;;BD;SADI CARNOT;20,64;Appartement;1;6030
780;91;;BD;PAUL DOUMER;26,58;Appartement;1;6030
781;164;;ALL;DANY BERNARD;69,28;Maison;3;6030
782;14;;RUE;DES MOULIERES;34,55;Appartement;2;6030
783;10;;BD;DU NORD;39,86;Appartement;2;6030
784;158;;CHE;GARIBONDY;36,27;Appartement;2;6030
785;9999;;AV;GEORGES POMPIDOU;65,75;Appartement;3;6030
786;11;;VCHE;VIEUX CHE DE MOUGINS;103,6;Appartement;4;6030
787;42;;BD;SADI CARNOT;93,24;Appartement;3;6030
788;54;;AV;JEAN MERMOZ;53,77;Appartement;2;6030
789;405;;BD;JACQUES MONOD;77,39;Appartement;4;6030
790;27;;AV;MAURICE JEANPIERRE;70,31;Appartement;3;6030
791;9;;CHE;DES BREGUIERES;82,92;Appartement;4;6030
792;70;;BD;SADI CARNOT;70,15;Appartement;3;6030
793;50;;RUE;GEOFFROY SAINT HILAIRE;48,8;Appartement;2;6030
794;38;;RTE;DE VALBONNE;45,55;Appartement;2;6030
795;76;;AV;FRANKLIN ROOSEVELT;25,31;Appartement;1;6030
796;701;;AV;GENERAL DE GAULLE;16,17;Appartement;1;6030
797;15;;RUE;DES MOULIERES;71,44;Appartement;3;6030
798;279;;RUE;SAINT SAUVEUR;46,37;Appartement;3;6030
799;106;;AV;FRANKLIN ROOSEVELT;46,06;Appartement;2;6030
800;40;;CHE;DES BREGUIERES;35,32;Appartement;1;6030
801;13;;AV;MONT JOLI;78,43;Appartement;3;6030
802;14;;AV;D OLIVETUM;57,03;Appartement;2;6030
803;4;;RUE;DE DUNKERQUE;21,89;Appartement;1;6030
804;44;;AV;FRANKLIN ROOSEVELT;57,26;Appartement;2;6030
805;167;;RUE;JEAN BOROTRA;60,4;Appartement;3;6030
806;2;;RUE;TANO DOU DRAC;74,03;Appartement;3;6030
807;15;;RUE;DES MOULIERES;56,71;Appartement;2;6030
808;290;;RUE;SAINT SAUVEUR;37,49;Appartement;2;6030
809;25;;RUE;DES PARAMIDEAUX;52,02;Appartement;2;6030
810;100;;AV;FRANKLIN ROOSEVELT;30,28;Appartement;1;6030
811;2;;RUE;THERESE;39,48;Appartement;3;6030
812;369;;AV;GEORGES POMPIDOU;62,64;Appartement;3;6030
813;28;;CHE;DES FADES;36,56;Appartement;1;6030
814;9101;;CHE;GARIBONDY;70,42;Appartement;3;6030
815;29;;RUE;VICTORIEN SARDOU;16,16;Appartement;1;6030
816;2;;RUE;DE L OUEST;20,35;Appartement;2;6030
817;115;;RUE;SAINT SAUVEUR;86,13;Appartement;3;6030
818;604;B;AV;GEORGES POMPIDOU;38,2;Appartement;2;6030
819;14;;RUE;KONIGSTEIN;50,02;Appartement;2;6030
820;26;;BD;SADI CARNOT;53,02;Appartement;2;6030
821;76;;AV;FRANKLIN ROOSEVELT;70,07;Appartement;3;6030
822;14;;RUE;DES MOULIERES;23,02;Appartement;1;6030
823;48;;BD;SADI CARNOT;81,4;Appartement;3;6030
824;120;;IMP;DES LAURIERS;34;Appartement;1;6030
825;34;;AV;MONT JOLI;80,43;Appartement;3;6030
826;60;;RUE;SAINT SAUVEUR;56,05;Appartement;3;6030
827;158;;CHE;GARIBONDY;15,76;Appartement;1;6030
828;1;;RUE;FRANCOIS REBUFFEL;56,21;Appartement;2;6030
829;30;;CHE;DES BASTIDES SAINT ANTOINE;88,84;Maison;4;6069
830;62;;RTE;DE LA MARIGARDE;42,1;Appartement;2;6069
831;11;;AV;SIDI BRAHIM;53,01;Appartement;2;6069
832;13;;BD;MARECHAL LECLERC;35,43;Appartement;2;6069
833;99;;AV;SIDI BRAHIM;90,76;Appartement;4;6069
834;7;;AV;MATHIAS DUVAL;69,26;Appartement;4;6069
835;22;;AV;HENRI ISNARD;29,03;Appartement;1;6157
836;12;;RUE;PLACE VIEILLE;31,55;Appartement;2;6157
837;40;;AV;FOCH;54,8;Appartement;2;6157
838;4;;RUE;ALSACE LORRAINE;23,1;Appartement;1;6157
839;6;;RUE;DE LA VERRERIE;25,68;Appartement;2;6029
840;57;;AV;MICHEL JOURDAN;113,74;Appartement;5;6029
841;2;;AV;FRANCIS TONNER;27,5;Appartement;2;6029
842;24;;AV;DE LA ROUBINE;35,95;Appartement;1;6029
843;31;;AV;DES BUISSONS ARDENTS;44,65;Appartement;2;6029
844;73;;AV;DOC RAYMOND PICAUD;109,32;Appartement;3;6029
845;4;;BD;EDOUARD BAUDOIN;39,11;Appartement;1;6004
846;18;;AV;DE LA ROSTAGNE;54,26;Appartement;2;6004
847;19;;AV;EDMOND D ESCLEVIN;85,83;Appartement;3;6004
848;19;;RUE;SAINT HONORAT;88,65;Appartement;3;6004
849;40;;AV;DE CANNES;51,49;Appartement;2;6004
850;19;;AV;EDMOND D ESCLEVIN;43,68;Appartement;2;6004
851;11;;AV;DE CANNES;77,78;Maison;3;6004
852;4;;AV;DE LA ROSTAGNE;31,4;Appartement;1;6004
853;16;;AV;DE LA ROSTAGNE;32,15;Appartement;2;6004
854;40;;AV;DE CANNES;72,22;Appartement;3;6004
855;30;;BD;JAMES WYLLIE;31,31;Appartement;1;6004
856;6;;BD;DE LA PINEDE;51,01;Appartement;2;6004
857;85;;BD;RAYMOND POINCARE;29,75;Appartement;1;6004
